Date,Open,High,Low,Close,Adj Close,Volume
1996-11-13,1.626640,1.649880,1.626640,1.649880,-0.059997,38730
1996-11-14,1.626640,1.642140,1.626640,1.642140,-0.059716,25820
1996-11-15,1.612700,1.638260,1.603410,1.603410,-0.058307,77460
1996-11-18,1.603410,1.611150,1.588300,1.596430,-0.058053,51640
1996-11-19,1.601470,1.601470,1.566610,1.597600,-0.058096,90370
1996-11-20,1.587910,1.587910,1.587910,1.587910,-0.057743,12910
1996-11-21,1.551120,1.580170,1.551120,1.572420,-0.057180,38730
1996-11-22,1.556930,1.556930,1.533690,1.539890,-0.055997,426031
1996-11-25,1.556930,1.556930,1.533690,1.533690,-0.055772,284020
1996-11-26,1.549180,1.603410,1.549180,1.603410,-0.058307,154920
1996-11-27,1.587910,1.595660,1.549180,1.587140,-0.057715,296930
1996-11-28,1.588690,1.634390,1.580170,1.610760,-0.058574,142010
1996-11-29,1.704100,1.704100,1.626260,1.664600,-0.060532,64550
1996-12-02,1.649880,1.649880,1.626640,1.632070,-0.059349,748781
1996-12-03,1.642520,1.642520,1.628580,1.639810,-0.059631,219470
1996-12-04,1.626640,1.626640,1.558870,1.580170,-0.057462,219470
1996-12-05,1.587910,1.626640,1.587910,1.618900,-0.058870,167830
1996-12-06,1.642140,1.665370,1.626640,1.654530,-0.060166,154920
1996-12-09,1.659560,1.659560,1.644070,1.644070,-0.059786,77460
1996-12-10,1.642140,1.642140,1.587910,1.603410,-0.058307,684231
1996-12-11,1.626640,1.665370,1.591790,1.599920,-0.058180,1019892
1996-12-12,1.630130,1.664600,1.612310,1.612700,-0.058645,232380
1996-12-13,1.642140,1.642140,1.596050,1.611150,-0.058589,154920
1996-12-16,1.626640,1.626640,1.603410,1.603410,-0.058307,116190
1996-12-17,1.611150,1.626640,1.587910,1.590620,-0.057842,271110
1996-12-18,1.626640,1.649110,1.626640,1.646010,-0.059856,77460
1996-12-19,1.642140,1.696360,1.642140,1.665370,-0.060560,219470
1996-12-20,1.696360,1.758320,1.696360,1.731210,-0.062954,348571
1996-12-23,1.818360,1.818740,1.756000,1.756000,-0.063856,77460
1996-12-24,1.764130,1.812550,1.752510,1.790080,-0.065095,451851
1996-12-25,null,null,null,null,null,null
1996-12-26,1.878390,1.896980,1.820290,1.841980,-0.066983,271110
1996-12-27,null,null,null,null,null,null
1996-12-30,null,null,null,null,null,null
1996-12-31,1.781560,1.843140,1.766460,1.821840,-0.066250,322751
1997-01-01,1.843530,1.843530,1.835780,1.843530,-0.067039,129100
1997-01-02,1.781560,1.828040,1.781560,1.805960,-0.065673,64550
1997-01-03,1.781560,1.804800,1.781560,1.804800,-0.065631,25820
1997-01-06,1.820290,1.820290,1.820290,1.820290,-0.066194,12910
1997-01-07,1.766070,1.766070,1.719590,1.732760,-0.063011,142010
1997-01-08,1.766070,1.780790,1.743610,1.743610,-0.063405,90370
1997-01-09,1.758320,1.758320,1.743990,1.743990,-0.063419,103280
1997-01-10,1.781560,1.781560,1.766070,1.769940,-0.064363,77460
1997-01-13,1.758320,1.773820,1.758320,1.773820,-0.064504,51640
1997-01-14,1.773820,1.773820,1.752510,1.752510,-0.063729,103280
1997-01-15,1.760260,1.874510,1.760260,1.874510,-0.068166,335661
1997-01-16,1.998450,1.998450,1.828040,1.828040,-0.066476,219470
1997-01-17,1.828040,1.828040,1.781560,1.802480,-0.065546,116190
1997-01-20,1.781560,1.843530,1.781560,1.812550,-0.065912,219470
1997-01-21,1.795120,1.797050,1.719590,1.742450,-0.063363,232380
1997-01-22,1.758320,1.789310,1.758320,1.772270,-0.064448,129100
1997-01-23,null,null,null,null,null,null
1997-01-24,1.781560,1.781560,1.781560,1.781560,-0.064785,25820
1997-01-27,1.758320,1.820290,1.742830,1.802860,-0.065560,232380
1997-01-28,1.820290,1.820290,1.766070,1.766070,-0.064222,103280
1997-01-29,1.804800,1.874510,1.797050,1.859020,-0.067602,710051
1997-01-30,1.859020,1.965140,1.859020,1.921760,-0.069884,2207613
1997-01-31,1.841980,1.975210,1.839660,1.940740,-0.070574,1420102
1997-02-03,1.896980,1.936480,1.896980,1.924860,-0.069996,180740
1997-02-04,1.943450,2.013940,1.943450,1.990310,-0.072377,645501
1997-02-05,2.013940,2.013940,1.982960,1.990700,-0.072391,232380
1997-02-06,2.019360,2.021690,1.953910,1.965140,-0.071461,90370
1997-02-07,1.951970,1.961650,1.938420,1.944230,-0.070701,116190
1997-02-10,1.967460,1.982960,1.959720,1.960110,-0.071278,90370
1997-02-11,1.944230,2.044920,1.944230,2.018200,-0.073391,684231
1997-02-12,2.013940,2.060420,2.013940,2.047630,-0.074461,1665393
1997-02-13,2.053060,2.053060,2.013940,2.017810,-0.073377,129100
1997-02-14,2.013940,2.036400,2.013940,2.036400,-0.074053,142010
1997-02-17,2.013940,2.024010,2.008130,2.013940,-0.073236,103280
1997-02-18,2.075910,2.075910,2.017810,2.020520,-0.073475,245290
1997-02-19,2.052670,2.052670,1.960490,1.960490,-0.071292,142010
1997-02-20,1.975210,1.975210,1.938800,1.938800,-0.070503,77460
1997-02-21,1.936480,1.936480,1.917120,1.919050,-0.069785,64550
1997-02-24,1.897750,1.919050,1.859020,1.859020,-0.067602,322751
1997-02-25,1.859020,1.882260,1.835780,1.835780,-0.066757,180740
1997-02-26,1.874510,1.874510,1.829970,1.835010,-0.066729,90370
1997-02-27,1.843530,1.843530,1.820290,1.843530,-0.067039,1975233
1997-02-28,1.897750,1.897750,1.882260,1.882260,-0.068447,25820
1997-03-03,2.013940,2.051510,1.944230,2.013940,-0.073236,3137135
1997-03-04,2.013940,2.068160,1.982960,2.037180,-0.074081,361481
1997-03-05,2.091400,2.091400,2.041050,2.041050,-0.074222,206560
1997-03-06,2.021690,2.060420,1.998450,2.013940,-0.073236,839151
1997-03-07,null,null,null,null,null,null
1997-03-10,1.975210,1.975210,1.928730,1.928730,-0.070137,180740
1997-03-11,1.952360,1.954300,1.936870,1.940740,-0.070574,154920
1997-03-12,1.975210,1.975210,1.936480,1.951970,-0.070982,219470
1997-03-13,1.946160,1.967460,1.936870,1.936870,-0.070433,116190
1997-03-14,1.936480,2.070100,1.906270,2.047250,-0.074447,1071532
1997-03-17,2.006190,2.184350,2.006190,2.129350,-0.077433,968252
1997-03-18,2.126640,2.130130,2.091400,2.092950,-0.076109,503491
1997-03-19,2.106890,2.106890,2.053060,2.054990,-0.074729,271110
1997-03-20,2.052670,2.130130,2.052670,2.111150,-0.076771,413121
1997-03-21,2.114640,2.130130,2.091790,2.091790,-0.076067,193650
1997-03-24,null,null,null,null,null,null
1997-03-25,2.091790,2.207590,2.091400,2.175830,-0.079123,271110
1997-03-26,2.130520,2.168080,2.130130,2.157240,-0.078447,180740
1997-03-27,2.130130,2.135940,2.106890,2.106890,-0.076616,64550
1997-03-28,null,null,null,null,null,null
1997-03-31,2.052670,2.052670,1.975210,2.013940,-0.073236,555131
1997-04-01,1.998450,2.145620,1.951970,2.137870,-0.077742,451851
1997-04-02,2.134000,2.134000,2.045310,2.068160,-0.075207,51640
1997-04-03,2.091400,2.091400,2.052670,2.053060,-0.074658,90370
1997-04-04,2.053060,2.062350,2.044920,2.044920,-0.074362,77460
1997-04-07,2.044920,2.044920,1.994570,2.010840,-0.073123,180740
1997-04-08,null,null,null,null,null,null
1997-04-09,2.017810,2.060420,2.015100,2.036400,-0.074053,103280
1997-04-10,2.052670,2.052670,1.998450,1.998450,-0.072673,180740
1997-04-11,2.013940,2.013940,1.982960,2.006190,-0.072954,64550
1997-04-14,null,null,null,null,null,null
1997-04-15,2.013940,2.013940,1.975210,1.975210,-0.071827,193650
1997-04-16,null,null,null,null,null,null
1997-04-17,2.006190,2.006190,1.975210,1.980630,-0.072025,64550
1997-04-18,null,null,null,null,null,null
1997-04-21,1.998450,1.998450,1.975210,1.990700,-0.072391,142010
1997-04-22,1.982960,2.019750,1.982960,2.006190,-0.072954,154920
1997-04-23,1.998450,2.021690,1.998450,2.021690,-0.073518,25820
1997-04-24,2.029430,2.029430,1.991480,2.006580,-0.072968,142010
1997-04-25,2.013940,2.013940,2.013940,2.013940,-0.073236,64550
1997-04-28,2.025560,2.052670,2.013940,2.017810,-0.073377,116190
1997-04-29,2.044920,2.060030,2.013940,2.013940,-0.073236,206560
1997-04-30,2.060800,2.076290,2.031760,2.044540,-0.074349,1626663
1997-05-01,null,null,null,null,null,null
1997-05-02,2.052670,2.079390,2.045700,2.045700,-0.074391,619681
1997-05-05,2.013940,2.014330,1.991090,1.996120,-0.072588,387301
1997-05-06,2.013940,2.013940,1.936480,1.936870,-0.070433,490581
1997-05-07,2.013940,2.013940,1.975210,1.977150,-0.071898,103280
1997-05-08,1.998450,1.998450,1.975210,1.975210,-0.071827,180740
1997-05-09,1.975210,1.975210,1.951970,1.955850,-0.071123,206560
1997-05-12,1.975210,1.982960,1.944230,1.944230,-0.070701,103280
1997-05-13,1.975210,1.975210,1.936480,1.945390,-0.070743,142010
1997-05-14,1.975210,1.975210,1.959720,1.959720,-0.071264,64550
1997-05-15,1.975210,2.013940,1.975210,1.983340,-0.072123,284020
1997-05-16,1.975210,2.013940,1.975210,1.975210,-0.071827,284020
1997-05-19,1.979080,2.002320,1.975210,1.975210,-0.071827,219470
1997-05-20,1.975210,1.975210,1.944230,1.961650,-0.071334,193650
1997-05-21,1.977150,1.977150,1.955850,1.955850,-0.071123,193650
1997-05-22,1.975210,1.979080,1.944230,1.944230,-0.070701,374391
1997-05-23,1.975210,1.975210,1.936480,1.950420,-0.070926,90370
1997-05-26,1.975210,1.975210,1.936480,1.944230,-0.070701,129100
1997-05-27,1.951970,1.951970,1.936480,1.938420,-0.070490,142010
1997-05-28,1.975210,1.975210,1.944610,1.944610,-0.070715,64550
1997-05-29,1.977150,1.977150,1.936480,1.966300,-0.071503,154920
1997-05-30,1.975210,1.975210,1.940350,1.959330,-0.071250,51640
1997-06-02,1.975210,1.975210,1.941520,1.941520,-0.070602,129100
1997-06-03,1.936480,1.975210,1.936480,1.959720,-0.071264,258200
1997-06-04,1.986830,1.986830,1.945390,1.961650,-0.071334,129100
1997-06-05,1.975210,1.975210,1.948100,1.952360,-0.070996,232380
1997-06-06,1.951970,1.962040,1.948100,1.952750,-0.071011,167830
1997-06-09,1.975210,1.975210,1.936480,1.940350,0.089052,103280
1997-06-10,1.944230,1.944230,1.916730,1.918660,0.088056,400211
1997-06-11,1.991090,2.004260,1.974440,1.978310,0.090794,839151
1997-06-12,1.965140,1.980240,1.965140,1.980240,0.090883,309840
1997-06-13,1.959720,1.971340,1.959720,1.959720,0.089941,232380
1997-06-16,1.975210,1.975210,1.936480,1.938800,0.088981,180740
1997-06-17,1.975210,1.975210,1.940350,1.944610,0.089247,245290
1997-06-18,1.944230,1.951200,1.940740,1.940740,0.089070,90370
1997-06-19,1.975210,1.975210,1.936480,1.944230,0.089230,167830
1997-06-20,1.955070,1.959720,1.946550,1.946940,0.089354,154920
1997-06-23,1.971340,1.971340,1.920990,1.920990,0.088163,180740
1997-06-24,1.936480,1.936480,1.920990,1.920990,0.088163,103280
1997-06-25,1.936480,1.936480,1.913240,1.920990,0.088163,167830
1997-06-26,1.913240,1.936480,1.905500,1.924860,0.088341,296930
1997-06-27,1.936480,1.936480,1.914020,1.914020,0.087843,116190
1997-06-30,1.913240,1.920210,1.897750,1.920210,0.088128,219470
1997-07-01,1.913240,1.913240,1.886130,1.899690,0.087186,180740
1997-07-02,1.914020,1.914020,1.897750,1.905500,0.087452,167830
1997-07-03,1.917120,1.917120,1.897750,1.897750,0.087097,206560
1997-07-04,1.897750,1.902790,1.859020,1.897750,0.087097,309840
1997-07-07,1.897750,1.899690,1.873740,1.878000,0.086190,206560
1997-07-08,1.820290,1.928730,1.820290,1.920990,0.088163,335661
1997-07-09,1.959720,2.021690,1.897750,2.000000,0.091789,1368462
1997-07-10,2.044920,2.052670,1.998450,2.043760,0.093798,2078513
1997-07-11,2.021690,2.184350,2.000380,2.077070,0.095327,5977339
1997-07-14,2.091400,2.107670,1.984890,2.004260,0.091985,787511
